PGCC	, 41850.2109375, 5080.27783203125, 41846.4609375, 5080.65576171875, 41842.96875, 5081.73974609375, 41834.0390625, 5081.73974609375, 41824.140625, 5091.638671875, 41823.11328125, 5111.82470703125, 41831.72265625, 5124.2646484375, 41838.75390625, 5127.4638671875, 41852.57421875, 5127.12060546875, 41861.20703125, 5121.576171875, 41867.54296875, 5111.6025390625, 41867.921875, 5104.58056640625, 41867.921875, 5104.58056640625, 41868.8125, 5098.87939453125, 41867.9765625, 5093.3486328125, 41865.63671875, 5088.48046875, 41862.046875, 5084.52734375, 41857.45703125, 5081.7412109375, 41857.45703125, 5081.7412109375, 41857.453125, 5081.73974609375, 41857.453125, 5081.73974609375, 41853.9609375, 5080.65576171875, 41850.2109375, 5080.27783203125
PGCC	, 36087.6640625, 5872.6259765625, 36081.8671875, 5876.3466796875, 36075.03125, 5887.4052734375, 36067.7890625, 5887.583984375, 36061.5, 5890.79833984375, 36057.3515625, 5896.796875, 36057.74609375, 5906.453125, 36064.39453125, 5913.10205078125, 36073.2578125, 5914.083984375, 36082.02734375, 5912.775390625, 36082.02734375, 5912.775390625, 36086.40234375, 5916.63232421875, 36089.1875, 5917.7041015625, 36092.24609375, 5918.08203125, 36093.1328125, 5918.05126953125, 36093.1328125, 5918.05126953125, 36112.23828125, 5922.080078125, 36129.421875, 5920.955078125, 36139.6015625, 5910.7705078125, 36140.72265625, 5905.587890625, 36139.6015625, 5897.4091796875, 36129.84375, 5888.42529296875, 36112.87109375, 5882.63525390625, 36101.43359375, 5873.2294921875, 36087.6640625, 5872.6259765625
PGCC	, 36042.0625, 5933.6884765625, 36039.62109375, 5934.244140625, 36036.94140625, 5935.5830078125, 36036.3984375, 5935.8779296875, 36035.49609375, 5936.3291015625, 36034.59375, 5936.779296875, 36032.87890625, 5937.837890625, 36032.84765625, 5937.853515625, 36031.5, 5938.30224609375, 36029.421875, 5939.1728515625, 36027.1875, 5940.05859375, 36025.546875, 5941.75830078125, 36024.125, 5943.029296875, 36023.44140625, 5943.67236328125, 36022.96875, 5944.14404296875, 36022.3203125, 5944.83203125, 36021.62109375, 5945.49462890625, 36021.18359375, 5945.93017578125, 36020.3203125, 5946.89599609375, 36018.48046875, 5949.08056640625, 36017.578125, 5950.43603515625, 36017.359375, 5950.69384765625, 36015.61328125, 5953.0576171875, 36015.32421875, 5953.5908203125, 36015.3046875, 5953.61279296875, 36013.97265625, 5955.39208984375, 36013.96484375, 5955.40234375, 36012.5859375, 5957.267578125, 36012.07421875, 5959.615234375, 36012.078125, 5959.8408203125, 36012.07421875, 5960.06591796875, 36012.515625, 5962.2568359375, 36010.9453125, 5964.80126953125, 36009.8203125, 5968.18212890625, 36009.859375, 5968.85888671875, 36009.8203125, 5969.53515625, 36010.6640625, 5972.5029296875, 36012.703125, 5975.072265625, 36015.91015625, 5976.0732421875, 36016.1328125, 5976.06884765625, 36016.359375, 5976.0732421875, 36016.58203125, 5976.06884765625, 36016.5859375, 5976.06884765625, 36016.80859375, 5976.0732421875, 36017.484375, 5976.03271484375, 36017.48828125, 5976.03271484375, 36018.1640625, 5976.0732421875, 36018.61328125, 5976.0556640625, 36018.6171875, 5976.0556640625, 36019.06640625, 5976.0732421875, 36019.2890625, 5976.06884765625, 36019.515625, 5976.0732421875, 36020.19140625, 5976.033203125, 36020.8671875, 5976.0732421875, 36021.09375, 5976.06884765625, 36021.3203125, 5976.0732421875, 36021.54296875, 5976.06884765625, 36021.546875, 5976.06884765625, 36021.76953125, 5976.0732421875, 36021.80859375, 5976.0732421875, 36024.0234375, 5976.52392578125, 36024.25, 5976.51953125, 36024.4765625, 5976.52392578125, 36025.15234375, 5976.48388671875, 36025.828125, 5976.52392578125, 36025.8671875, 5976.52392578125, 36026.9921875, 5976.86962890625, 36029.43359375, 5977.42578125, 36029.66015625, 5977.42138671875, 36029.88671875, 5977.42578125, 36029.921875, 5977.42578125, 36032.140625, 5977.876953125, 36032.1796875, 5977.876953125, 36034.39453125, 5978.32763671875, 36034.84765625, 5978.3095703125, 36037.1015625, 5978.7783203125, 36037.55078125, 5978.7607421875, 36037.5546875, 5978.7607421875, 36038.00390625, 5978.7783203125, 36038.6796875, 5978.73828125, 36039.35546875, 5978.7783203125, 36039.8046875, 5978.7607421875, 36039.80859375, 5978.7607421875, 36040.2578125, 5978.7783203125, 36040.48046875, 5978.77392578125, 36040.484375, 5978.77392578125, 36040.70703125, 5978.7783203125, 36040.93359375, 5978.77392578125, 36041.16015625, 5978.7783203125, 36041.3828125, 5978.77392578125, 36041.38671875, 5978.77392578125, 36041.609375, 5978.7783203125, 36041.8359375, 5978.77392578125, 36042.0625, 5978.7783203125, 36042.51171875, 5978.7607421875, 36042.9609375, 5978.7783203125, 36043.1875, 5978.77392578125, 36043.4140625, 5978.7783203125, 36043.63671875, 5978.77392578125, 36043.640625, 5978.77392578125, 36043.86328125, 5978.7783203125, 36044.08984375, 5978.77392578125, 36044.31640625, 5978.7783203125, 36044.5390625, 5978.77392578125, 36044.54296875, 5978.77392578125, 36044.765625, 5978.7783203125, 36044.9921875, 5978.77392578125, 36045.21875, 5978.7783203125, 36047.55078125, 5978.27294921875, 36049.4140625, 5976.90478515625, 36049.875, 5976.4423828125, 36050.3125, 5976.00732421875, 36050.78515625, 5975.5341796875, 36052.11328125, 5973.7548828125, 36052.12890625, 5973.73779296875, 36053.6171875, 5971.60107421875, 36053.91796875, 5971.05224609375, 36053.94140625, 5971.02490234375, 36055.26953125, 5969.24658203125, 36056.328125, 5967.53076171875, 36056.71484375, 5965.47705078125, 36056.71484375, 5965.43212890625, 36057.1640625, 5963.22265625, 36057.16015625, 5962.9970703125, 36057.1640625, 5962.771484375, 36057.16015625, 5962.54638671875, 36057.1640625, 5962.32080078125, 36057.16015625, 5962.09521484375, 36057.1640625, 5961.86962890625, 36057.14453125, 5961.4189453125, 36057.1640625, 5960.9677734375, 36057.16015625, 5960.74267578125, 36057.1640625, 5960.51708984375, 36057.16015625, 5960.29150390625, 36057.1640625, 5960.06591796875, 36057.14453125, 5959.615234375, 36057.1640625, 5959.1640625, 36057.16015625, 5958.93896484375, 36057.1640625, 5958.71337890625, 36057.125, 5958.037109375, 36057.1640625, 5957.36083984375, 36057.14453125, 5956.91015625, 36057.1640625, 5956.458984375, 36057.16015625, 5956.2333984375, 36057.1640625, 5956.0078125, 36057.16015625, 5955.78271484375, 36057.1640625, 5955.55712890625, 36057.14453125, 5955.1064453125, 36057.1640625, 5954.6552734375, 36057.16015625, 5954.43017578125, 36057.1640625, 5954.20458984375, 36057.16015625, 5953.97900390625, 36057.1640625, 5953.75341796875, 36057.14453125, 5953.302734375, 36057.1640625, 5952.8515625, 36057.16015625, 5952.62646484375, 36057.1640625, 5952.40087890625, 36057.14453125, 5951.9501953125, 36057.1640625, 5951.4990234375, 36057.16015625, 5951.2734375, 36057.1640625, 5951.0478515625, 36057.14453125, 5950.59716796875, 36057.1640625, 5950.146484375, 36057.16015625, 5949.9208984375, 36057.1640625, 5949.6953125, 36057.14453125, 5949.24462890625, 36057.1640625, 5948.79345703125, 36057.16015625, 5948.568359375, 36057.1640625, 5948.3427734375, 36057.16015625, 5948.1171875, 36057.1640625, 5947.8916015625, 36057.16015625, 5947.66650390625, 36057.1640625, 5947.44091796875, 36057.16015625, 5947.21533203125, 36057.1640625, 5946.98974609375, 36057.16015625, 5946.7646484375, 36057.1640625, 5946.5390625, 36057.16015625, 5946.3134765625, 36057.1640625, 5946.087890625, 36056.328125, 5943.1357421875, 36055.26953125, 5941.41748046875, 36055.2578125, 5941.39306640625, 36053.91796875, 5938.71435546875, 36052.5703125, 5936.916015625, 36051.890625, 5936.27294921875, 36049.52734375, 5934.525390625, 36046.5703125, 5933.6884765625, 36046.34375, 5933.69287109375, 36046.1171875, 5933.6884765625, 36045.89453125, 5933.69287109375, 36045.66796875, 5933.6884765625, 36045.21875, 5933.7060546875, 36045.21484375, 5933.7060546875, 36044.765625, 5933.6884765625, 36044.54296875, 5933.69287109375, 36044.5390625, 5933.69287109375, 36044.31640625, 5933.6884765625, 36043.640625, 5933.72900390625, 36042.9609375, 5933.6884765625, 36042.73828125, 5933.69287109375, 36042.734375, 5933.69287109375, 36042.51171875, 5933.6884765625, 36042.28515625, 5933.69287109375, 36042.0625, 5933.6884765625
PGCC	, 36021.1171875, 5891.55419921875, 36020.19921875, 5891.58740234375, 36020.19921875, 5891.58740234375, 36007.65625, 5892.041015625, 35986.91015625, 5899.20849609375, 35973.5, 5913.48193359375, 35970.640625, 5923.0390625, 35971.62109375, 5935.8984375, 35978.2734375, 5942.54736328125, 35996.12890625, 5943.529296875, 36004.6875, 5940.67236328125, 36012.47265625, 5934.33447265625, 36023.5625, 5929.291015625, 36032.43359375, 5923.36669921875, 36035.484375, 5919.23681640625, 36036.609375, 5907.046875, 36035.1640625, 5901.20849609375, 36032.1640625, 5898.2099609375, 36032.1640625, 5898.2099609375, 36030.2265625, 5895.5, 36027.6484375, 5893.3974609375, 36024.5703125, 5892.03759765625, 36021.1171875, 5891.55419921875
PGCC	, 34886.546875, 7361.27783203125, 34880.6328125, 7361.9111328125, 34875.15625, 7363.72216796875, 34875.15625, 7363.72216796875, 34852.1640625, 7366.271484375, 34842.26171875, 7370.43896484375, 34830.61328125, 7387.8232421875, 34832.546875, 7407.12646484375, 34844.8984375, 7426.11279296875, 34858.1953125, 7435.31005859375, 34881.7265625, 7435.89990234375, 34894.14453125, 7431.6533203125, 34904.6015625, 7422.875, 34913.1640625, 7405.51513671875, 34913.390625, 7395.81787109375, 34913.390625, 7395.81787109375, 34914.2421875, 7388.9736328125, 34913.6796875, 7383.392578125, 34913.6796875, 7383.392578125, 34913.6796875, 7383.39208984375, 34913.6796875, 7383.39208984375, 34913.6796875, 7383.39208984375, 34910.8984375, 7375.7724609375, 34906.12890625, 7369.39013671875, 34899.74609375, 7364.62109375, 34892.12890625, 7361.8408203125, 34892.12890625, 7361.8408203125, 34892.12890625, 7361.84033203125, 34892.12890625, 7361.84033203125, 34892.12890625, 7361.84033203125, 34886.546875, 7361.27783203125
PGCC	, 34503.19140625, 7450.07275390625, 34489.546875, 7452.322265625, 34482.83203125, 7459.3427734375, 34460.265625, 7472.322265625, 34459.59375, 7473.27001953125, 34459.59375, 7473.27001953125, 34454.2578125, 7478.27880859375, 34452.421875, 7481.4873046875, 34451.2421875, 7485.05615234375, 34451.2421875, 7485.05615234375, 34451.2421875, 7485.05810546875, 34451.2421875, 7485.0615234375, 34451.2421875, 7485.0615234375, 34450.80859375, 7489.07421875, 34451.1875, 7492.82177734375, 34452.26953125, 7496.3125, 34452.26953125, 7496.3125, 34452.26953125, 7496.31494140625, 34452.26953125, 7496.31640625, 34452.26953125, 7496.31640625, 34456.2578125, 7502.2275390625, 34462.16796875, 7506.21337890625, 34462.16796875, 7506.21337890625, 34462.16796875, 7506.21435546875, 34462.16796875, 7506.21435546875, 34462.16796875, 7506.21435546875, 34465.66015625, 7507.29833984375, 34469.41015625, 7507.67626953125, 34473.921875, 7507.125, 34478.03515625, 7505.5595703125, 34478.03515625, 7505.5595703125, 34485.57421875, 7502.53271484375, 34507.640625, 7489.9111328125, 34515.62890625, 7482.26416015625, 34518.83203125, 7475.23291015625, 34518.83203125, 7465.7119140625, 34510.22265625, 7453.27197265625, 34503.19140625, 7450.07275390625
PGCC	, 34276.76953125, 6790.62060546875, 34269.73828125, 6793.8193359375, 34261.8359375, 6801.5791015625, 34258.21484375, 6808.970703125, 34258.09765625, 6818.48974609375, 34263.16796875, 6827.89453125, 34269.078125, 6831.880859375, 34277.80859375, 6833.3427734375, 34290.3984375, 6831.84228515625, 34290.3984375, 6831.84228515625, 34293.4609375, 6831.47705078125, 34293.4609375, 6831.47705078125, 34293.46484375, 6831.4765625, 34293.46484375, 6831.47607421875, 34293.46484375, 6831.47607421875, 34299.36328125, 6829.16064453125, 34304.0703125, 6825.08447265625, 34307.1875, 6819.64794921875, 34308.31640625, 6813.25244140625, 34306.98046875, 6806.31201171875, 34303.3125, 6800.55908203125, 34303.3125, 6800.55908203125, 34303.3125, 6800.55810546875, 34303.3125, 6800.5576171875, 34303.3125, 6800.5576171875, 34299.11328125, 6797.19677734375, 34294.046875, 6795.15771484375, 34294.046875, 6795.15771484375, 34288.02734375, 6791.64794921875, 34276.76953125, 6790.62060546875
PGCC	, 34261.44140625, 6645.83544921875, 34248.2890625, 6651.28369140625, 34243.21875, 6660.68798828125, 34243.2734375, 6669.94140625, 34255.01171875, 6687.25, 34259.66015625, 6690.431640625, 34259.66015625, 6690.431640625, 34262.83203125, 6693.1787109375, 34266.5703125, 6695.15966796875, 34266.5703125, 6695.15966796875, 34266.5703125, 6695.16064453125, 34266.5703125, 6695.16064453125, 34266.5703125, 6695.16064453125, 34273.34765625, 6696.4326171875, 34277.09765625, 6696.0546875, 34280.58984375, 6694.970703125, 34280.58984375, 6694.970703125, 34280.58984375, 6694.970703125, 34280.58984375, 6694.9697265625, 34280.58984375, 6694.9697265625, 34286.5, 6690.9833984375, 34290.48828125, 6685.07275390625, 34290.48828125, 6685.07275390625, 34290.48828125, 6685.0712890625, 34290.48828125, 6685.0693359375, 34290.48828125, 6685.0693359375, 34291.5703125, 6681.578125, 34291.94921875, 6677.83056640625, 34290.73828125, 6671.21435546875, 34290.73828125, 6671.21435546875, 34290.73828125, 6671.2138671875, 34290.73828125, 6671.20947265625, 34290.73828125, 6671.20947265625, 34290.10546875, 6669.74658203125, 34290.10546875, 6669.74658203125, 34285.44140625, 6658.9296875, 34275.75390625, 6649.30419921875, 34261.44140625, 6645.83544921875
PGCC	, 37293.30859375, 5658.5439453125, 37284.5234375, 5660.54345703125, 37279.99609375, 5665.7265625, 37266.0, 5675.705078125, 37262.94921875, 5679.8359375, 37261.8203125, 5685.03125, 37262.80078125, 5689.89453125, 37269.453125, 5696.54345703125, 37275.31640625, 5697.525390625, 37285.1484375, 5694.4931640625, 37285.1484375, 5694.4931640625, 37288.87890625, 5696.7177734375, 37293.30859375, 5697.525390625, 37296.59375, 5697.0888671875, 37299.55078125, 5695.85693359375, 37299.55078125, 5695.85693359375, 37299.55078125, 5695.8564453125, 37299.55078125, 5695.85546875, 37299.55078125, 5695.85546875, 37302.06640625, 5693.9423828125, 37304.01953125, 5691.4638671875, 37304.01953125, 5691.4638671875, 37313.1640625, 5690.54638671875, 37319.8125, 5683.8974609375, 37320.79296875, 5679.0341796875, 37318.46875, 5670.4248046875, 37314.69140625, 5664.79296875, 37308.890625, 5661.06591796875, 37300.08984375, 5660.544921875, 37293.30859375, 5658.5439453125
PGCC	, 37255.59375, 5600.85498046875, 37252.328125, 5601.5146484375, 37247.86328125, 5605.97998046875, 37247.203125, 5609.24658203125, 37247.86328125, 5613.18408203125, 37252.328125, 5617.64990234375, 37255.59375, 5618.3095703125, 37262.22265625, 5618.30908203125, 37267.45703125, 5622.2177734375, 37274.96875, 5627.029296875, 37274.96875, 5627.029296875, 37277.46875, 5628.5126953125, 37280.43359375, 5629.05078125, 37283.69921875, 5628.39111328125, 37286.3671875, 5626.5927734375, 37288.1640625, 5623.92529296875, 37288.82421875, 5620.6591796875, 37288.07421875, 5617.1826171875, 37288.07421875, 5617.1826171875, 37288.0703125, 5617.1728515625, 37288.0625, 5617.16455078125, 37288.0625, 5617.16455078125, 37286.02734375, 5614.40380859375, 37286.02734375, 5614.40380859375, 37286.0234375, 5614.39990234375, 37286.0, 5614.38134765625, 37286.0, 5614.38134765625, 37285.59375, 5614.04248046875, 37285.59375, 5614.04248046875, 37281.9921875, 5611.04150390625, 37269.15625, 5602.28662109375, 37265.6640625, 5601.5263671875, 37258.890625, 5601.5263671875, 37255.59375, 5600.85498046875
