PGCC	, 28443.65625, 44853.23828125, 28409.623046875, 44868.1875, 28387.634765625, 44899.24609375, 28387.498046875, 44925.4375, 28406.578125, 44953.9140625, 28422.798828125, 44960.73828125, 28453.08203125, 44960.49609375, 28458.130859375, 44957.8203125, 28458.130859375, 44957.8203125, 28467.0078125, 44956.0546875, 28475.16796875, 44952.6484375, 28482.4296875, 44947.7890625, 28488.609375, 44941.66015625, 28488.609375, 44941.66015625, 28488.61328125, 44941.65625, 28488.615234375, 44941.65234375, 28488.615234375, 44941.65234375, 28493.0078125, 44935.35546875, 28496.30078125, 44928.34375, 28498.365234375, 44920.73828125, 28499.08203125, 44912.6640625, 28498.2578125, 44904.0078125, 28498.2578125, 44904.0078125, 28498.16015625, 44889.00390625, 28491.333984375, 44872.78515625, 28462.859375, 44853.70703125, 28443.65625, 44853.23828125
PGCC	, 26976.62109375, 45186.671875, 26968.591796875, 45187.37890625, 26961.0234375, 45189.42578125, 26954.041015625, 45192.68359375, 26947.765625, 45197.03125, 26942.318359375, 45202.34765625, 26937.82421875, 45208.515625, 26934.40234375, 45215.40234375, 26932.177734375, 45222.89453125, 26932.177734375, 45222.89453125, 26932.177734375, 45222.89453125, 26932.177734375, 45222.89453125, 26932.177734375, 45222.89453125, 26931.255859375, 45232.0390625, 26932.177734375, 45241.18359375, 26934.8203125, 45249.6953125, 26939.00390625, 45257.40234375, 26944.54296875, 45264.1171875, 26951.2578125, 45269.65625, 26958.962890625, 45273.8359375, 26967.478515625, 45276.48046875, 26976.62109375, 45277.40234375, 26985.763671875, 45276.48046875, 26994.279296875, 45273.8359375, 27001.984375, 45269.65625, 27008.69921875, 45264.1171875, 27014.23828125, 45257.40234375, 27018.421875, 45249.6953125, 27021.064453125, 45241.18359375, 27021.986328125, 45232.0390625, 27021.064453125, 45222.89453125, 27021.064453125, 45222.89453125, 27021.064453125, 45222.89453125, 27021.064453125, 45222.89453125, 27021.064453125, 45222.89453125, 27018.83984375, 45215.40234375, 27015.41796875, 45208.515625, 27010.923828125, 45202.34765625, 27005.4765625, 45197.03125, 26999.201171875, 45192.68359375, 26992.21875, 45189.42578125, 26984.650390625, 45187.37890625, 26976.62109375, 45186.671875
PGCC	, 27523.0390625, 47358.625, 27506.310546875, 47358.6875, 27492.625, 47368.16015625, 27489.10546875, 47375.89453125, 27489.04296875, 47384.4375, 27492.12109375, 47391.75390625, 27504.966796875, 47400.36328125, 27511.25, 47400.93359375, 27511.25, 47400.93359375, 27514.953125, 47402.03515625, 27518.916015625, 47402.41796875, 27523.033203125, 47402.00390625, 27523.033203125, 47402.00390625, 27523.0390625, 47402.00390625, 27523.04296875, 47402.0, 27523.04296875, 47402.0, 27526.8828125, 47400.80859375, 27530.357421875, 47398.921875, 27535.884765625, 47393.39453125, 27535.884765625, 47393.39453125, 27535.884765625, 47393.39453125, 27535.884765625, 47393.39453125, 27535.884765625, 47393.39453125, 27538.4609375, 47388.03515625, 27539.380859375, 47381.94921875, 27538.96484375, 47377.82421875, 27538.96484375, 47377.82421875, 27538.96484375, 47374.55078125, 27535.884765625, 47367.234375, 27523.0390625, 47358.625
PGCC	, 27416.62109375, 47563.27734375, 27385.775390625, 47564.1171875, 27375.287109375, 47572.81640625, 27370.748046875, 47588.23828125, 27371.1640625, 47610.375, 27379.771484375, 47623.21875, 27387.087890625, 47626.30078125, 27400.748046875, 47626.19140625, 27424.115234375, 47616.546875, 27428.060546875, 47611.34765625, 27428.060546875, 47611.34765625, 27429.494140625, 47609.4609375, 27429.494140625, 47609.4609375, 27431.85546875, 47606.3515625, 27431.900390625, 47604.58203125, 27431.900390625, 47604.58203125, 27432.9609375, 47598.0625, 27432.20703125, 47592.5390625, 27432.20703125, 47592.5390625, 27432.544921875, 47579.203125, 27429.466796875, 47571.88671875, 27416.62109375, 47563.27734375
PGCC	, 27414.73828125, 48746.31640625, 27403.84375, 48750.8984375, 27391.029296875, 48770.02734375, 27391.029296875, 48787.08984375, 27391.029296875, 48787.08984375, 27390.41015625, 48793.23046875, 27390.88671875, 48798.625, 27392.2578125, 48803.70703125, 27394.4453125, 48808.39453125, 27397.3671875, 48812.609375, 27400.9375, 48816.26953125, 27405.076171875, 48819.28515625, 27409.703125, 48821.5859375, 27414.734375, 48823.078125, 27414.734375, 48823.078125, 27414.73828125, 48823.08203125, 27414.748046875, 48823.08203125, 27414.748046875, 48823.08203125, 27420.87890625, 48823.69921875, 27426.189453125, 48823.23828125, 27431.201171875, 48821.90625, 27435.833984375, 48819.78125, 27440.01171875, 48816.9453125, 27443.65234375, 48813.47265625, 27446.68359375, 48809.44140625, 27449.021484375, 48804.93359375, 27450.58984375, 48800.0234375, 27450.58984375, 48800.0234375, 27456.677734375, 48787.00390625, 27458.04296875, 48770.02734375, 27445.228515625, 48750.8984375, 27434.33203125, 48746.31640625, 27414.73828125, 48746.31640625
PGCC	, 30954.275390625, 49918.83984375, 30941.556640625, 49918.93359375, 30930.041015625, 49924.171875, 30929.048828125, 49925.60546875, 30929.048828125, 49925.60546875, 30923.37890625, 49930.38671875, 30919.017578125, 49936.40234375, 30916.216796875, 49943.3984375, 30915.228515625, 49951.12890625, 30916.1875, 49958.7421875, 30918.90625, 49965.65234375, 30923.142578125, 49971.61328125, 30928.66015625, 49976.39453125, 30928.66015625, 49976.39453125, 30928.662109375, 49976.3984375, 30928.666015625, 49976.3984375, 30928.666015625, 49976.3984375, 30936.640625, 49980.23046875, 30945.697265625, 49981.6015625, 30951.84765625, 49980.98046875, 30954.275390625, 49980.98046875, 30965.171875, 49976.3984375, 30968.75390625, 49971.05078125, 30968.75390625, 49971.05078125, 30972.919921875, 49964.83203125, 30972.919921875, 49964.83203125, 30977.986328125, 49957.26953125, 30977.986328125, 49942.55078125, 30973.40234375, 49931.65625, 30954.275390625, 49918.83984375
PGCC	, 31199.984375, 49987.578125, 31184.888671875, 49987.64453125, 31177.146484375, 49991.16796875, 31176.478515625, 49992.13671875, 31176.478515625, 49992.13671875, 31173.412109375, 49994.59375, 31170.869140625, 49997.5859375, 31168.931640625, 50001.03515625, 31167.685546875, 50004.85546875, 31167.685546875, 50004.85546875, 31167.685546875, 50004.85546875, 31167.685546875, 50004.859375, 31167.685546875, 50004.859375, 31167.208984375, 50009.26953125, 31167.625, 50013.39453125, 31168.81640625, 50017.234375, 31170.703125, 50020.7109375, 31173.203125, 50023.73828125, 31176.232421875, 50026.23828125, 31179.70703125, 50028.125, 31183.548828125, 50029.3203125, 31187.673828125, 50029.734375, 31192.9453125, 50029.046875, 31197.705078125, 50027.109375, 31197.705078125, 50027.109375, 31207.30078125, 50024.6015625, 31212.830078125, 50019.07421875, 31216.32421875, 50007.62890625, 31210.330078125, 49993.16015625, 31199.984375, 49987.578125
PGCC	, 28345.24609375, 54915.2578125, 28339.00390625, 54918.29296875, 28331.125, 54929.21875, 28323.947265625, 54935.91796875, 28321.0234375, 54946.0625, 28321.25, 54947.96484375, 28321.25, 54947.96484375, 28321.0234375, 54950.4609375, 28322.208984375, 54956.0546875, 28325.421875, 54960.54296875, 28325.421875, 54960.54296875, 28325.423828125, 54960.54296875, 28326.501953125, 54966.80859375, 28333.81640625, 54974.125, 28339.16796875, 54975.203125, 28347.70703125, 54973.015625, 28359.34765625, 54960.6875, 28366.708984375, 54954.2421875, 28369.96875, 54947.6796875, 28369.267578125, 54933.7578125, 28365.005859375, 54928.28515625, 28363.875, 54923.0, 28356.57421875, 54915.78515625, 28345.24609375, 54915.2578125
PGCC	, 28200.974609375, 54922.8359375, 28192.2265625, 54922.9453125, 28176.962890625, 54929.3671875, 28170.982421875, 54933.8984375, 28170.982421875, 54933.8984375, 28168.61328125, 54935.6953125, 28168.61328125, 54935.6953125, 28168.6015625, 54935.703125, 28168.599609375, 54935.70703125, 28168.599609375, 54935.70703125, 28164.90625, 54939.99609375, 28162.505859375, 54945.19921875, 28162.505859375, 54945.19921875, 28162.505859375, 54945.19921875, 28162.505859375, 54945.19921875, 28162.505859375, 54945.19921875, 28161.650390625, 54951.07421875, 28162.890625, 54958.109375, 28166.3203125, 54964.08984375, 28171.498046875, 54968.57421875, 28177.982421875, 54971.12109375, 28177.982421875, 54971.12109375, 28177.990234375, 54971.125, 28177.99609375, 54971.125, 28177.99609375, 54971.125, 28182.115234375, 54971.5390625, 28186.08203125, 54971.15625, 28189.79296875, 54970.05078125, 28189.79296875, 54970.05078125, 28193.94140625, 54969.671875, 28207.3046875, 54962.12109375, 28216.05078125, 54951.62109375, 28216.8984375, 54938.76171875, 28208.291015625, 54925.91796875, 28200.974609375, 54922.8359375
PGCC	, 29564.376953125, 55160.578125, 29560.259765625, 55160.9921875, 29560.259765625, 55160.9921875, 29560.251953125, 55160.9921875, 29560.248046875, 55160.99609375, 29560.248046875, 55160.99609375, 29553.76171875, 55163.54296875, 29548.583984375, 55168.0234375, 29545.154296875, 55174.0078125, 29543.912109375, 55181.04296875, 29544.380859375, 55185.4140625, 29544.380859375, 55185.4140625, 29544.390625, 55187.1015625, 29547.9140625, 55194.83984375, 29561.935546875, 55207.25, 29576.70703125, 55215.4453125, 29586.51171875, 55215.828125, 29599.357421875, 55207.21875, 29602.435546875, 55199.90234375, 29601.890625, 55187.92578125, 29595.09375, 55178.09765625, 29577.21875, 55165.10546875, 29577.212890625, 55165.1015625, 29577.212890625, 55165.1015625, 29573.41015625, 55162.671875, 29569.095703125, 55161.125, 29569.09375, 55161.125, 29569.087890625, 55161.12109375, 29569.080078125, 55161.12109375, 29569.080078125, 55161.12109375, 29564.376953125, 55160.578125
