PGCC	, 77087.1953125, 9573.4560546875, 77063.7421875, 9579.7978515625, 77055.375, 9588.8447265625, 77054.546875, 9610.337890625, 77059.625, 9618.23828125, 77067.296875, 9623.3837890625, 77084.7109375, 9628.84375, 77093.8359375, 9629.279296875, 77096.796875, 9630.84375, 77096.796875, 9630.84375, 77102.890625, 9634.0615234375, 77102.890625, 9634.0615234375, 77102.8984375, 9634.0634765625, 77102.8984375, 9634.0634765625, 77102.8984375, 9634.0634765625, 77107.625, 9634.7265625, 77114.25, 9633.388671875, 77114.25, 9633.388671875, 77114.25, 9633.388671875, 77114.25, 9633.388671875, 77114.25, 9633.388671875, 77119.65625, 9629.7421875, 77123.3046875, 9624.333984375, 77123.3046875, 9624.333984375, 77123.3046875, 9624.33203125, 77123.3046875, 9624.3271484375, 77123.3046875, 9624.3271484375, 77124.640625, 9617.70703125, 77124.609375, 9616.7294921875, 77124.609375, 9616.7294921875, 77124.640625, 9616.5693359375, 77135.359375, 9603.0068359375, 77135.6875, 9585.5107421875, 77127.3828125, 9576.556640625, 77114.4296875, 9573.4560546875, 77087.1953125, 9573.4560546875
PGCC	, 78349.140625, 21066.67578125, 78340.015625, 21072.47265625, 78334.9453125, 21080.37109375, 78335.59375, 21107.0390625, 78337.859375, 21124.77734375, 78344.1875, 21133.21875, 78356.1875, 21140.69140625, 78362.140625, 21141.759765625, 78370.59375, 21140.21875, 78386.71875, 21126.6953125, 78388.5078125, 21123.09375, 78386.53125, 21119.96484375, 78383.796875, 21110.134765625, 78381.4921875, 21105.853515625, 78376.5625, 21101.7109375, 78375.1484375, 21098.744140625, 78373.734375, 21088.1875, 78372.34375, 21087.41796875, 78371.0234375, 21075.90625, 78361.9609375, 21066.849609375, 78349.140625, 21066.67578125
PGCC	, 81487.59375, 16959.322265625, 81484.2578125, 16960.08203125, 81482.421875, 16960.693359375, 81478.765625, 16962.5234375, 81478.0390625, 16962.921875, 81475.703125, 16964.359375, 81475.46875, 16964.474609375, 81471.046875, 16966.38671875, 81468.1796875, 16968.861328125, 81466.609375, 16969.53515625, 81465.078125, 16969.98046875, 81464.09375, 16971.0703125, 81464.0390625, 16971.1171875, 81461.6015625, 16972.94140625, 81460.6953125, 16973.8984375, 81459.78125, 16974.76171875, 81457.7109375, 16977.7265625, 81456.578125, 16981.7421875, 81456.5859375, 16982.05078125, 81456.578125, 16982.357421875, 81456.5859375, 16982.6640625, 81456.578125, 16982.970703125, 81456.5859375, 16983.279296875, 81456.578125, 16983.5859375, 81456.5859375, 16983.892578125, 81456.578125, 16984.19921875, 81456.984375, 16986.658203125, 81458.1015625, 16988.7890625, 81459.8046875, 16990.455078125, 81461.9609375, 16991.52734375, 81464.0390625, 16992.984375, 81464.6953125, 16993.634765625, 81465.2578125, 16994.19921875, 81467.8046875, 16996.091796875, 81471.0078125, 16996.791015625, 81471.625, 16996.767578125, 81472.234375, 16996.791015625, 81472.5390625, 16996.78515625, 81472.546875, 16996.78515625, 81472.8515625, 16996.791015625, 81473.15625, 16996.78515625, 81473.1640625, 16996.78515625, 81473.46875, 16996.791015625, 81474.3828125, 16996.736328125, 81474.390625, 16996.736328125, 81475.3046875, 16996.791015625, 81475.921875, 16996.765625, 81476.5390625, 16996.791015625, 81476.84375, 16996.78515625, 81477.1484375, 16996.791015625, 81477.765625, 16996.765625, 81478.3828125, 16996.791015625, 81478.6875, 16996.78515625, 81478.9921875, 16996.791015625, 81479.609375, 16996.767578125, 81480.21875, 16996.791015625, 81480.5234375, 16996.78515625, 81480.53125, 16996.78515625, 81480.8359375, 16996.791015625, 81481.140625, 16996.78515625, 81481.1484375, 16996.78515625, 81481.453125, 16996.791015625, 81481.7578125, 16996.78515625, 81482.0625, 16996.791015625, 81482.3671875, 16996.78515625, 81482.375, 16996.78515625, 81482.6796875, 16996.791015625, 81482.984375, 16996.78515625, 81482.9921875, 16996.78515625, 81483.296875, 16996.791015625, 81483.6015625, 16996.78515625, 81483.90625, 16996.791015625, 81484.5234375, 16996.767578125, 81485.1328125, 16996.791015625, 81485.4375, 16996.78515625, 81485.4453125, 16996.78515625, 81485.75, 16996.791015625, 81486.0546875, 16996.78515625, 81486.0625, 16996.78515625, 81486.3671875, 16996.791015625, 81486.671875, 16996.78515625, 81486.9765625, 16996.791015625, 81487.28125, 16996.78515625, 81487.2890625, 16996.78515625, 81487.59375, 16996.791015625, 81487.8984375, 16996.78515625, 81487.90625, 16996.78515625, 81488.2109375, 16996.791015625, 81488.515625, 16996.78515625, 81488.8203125, 16996.791015625, 81491.890625, 16996.15234375, 81494.6015625, 16995.419921875, 81497.1484375, 16994.423828125, 81500.3671875, 16992.044921875, 81501.3125, 16991.1484375, 81501.9140625, 16990.548828125, 81502.5234375, 16989.9375, 81504.3671875, 16987.486328125, 81504.390625, 16987.45703125, 81504.96875, 16986.87890625, 81507.0234375, 16983.947265625, 81507.4375, 16983.1796875, 81509.296875, 16979.298828125, 81510.625, 16974.986328125, 81510.6171875, 16974.6796875, 81510.625, 16974.37109375, 81510.6171875, 16974.064453125, 81510.625, 16973.7578125, 81510.6171875, 16973.451171875, 81510.625, 16973.142578125, 81510.6171875, 16972.8359375, 81510.625, 16972.529296875, 81510.6171875, 16972.22265625, 81510.625, 16971.9140625, 81510.6171875, 16971.607421875, 81510.625, 16971.30078125, 81510.6171875, 16970.994140625, 81510.625, 16970.685546875, 81509.9375, 16967.501953125, 81508.0703125, 16964.96875, 81504.5703125, 16962.724609375, 81503.734375, 16961.861328125, 81501.2109375, 16960.0078125, 81498.03125, 16959.322265625, 81497.7265625, 16959.328125, 81497.421875, 16959.322265625, 81497.1171875, 16959.328125, 81496.8046875, 16959.322265625, 81496.5, 16959.328125, 81496.1953125, 16959.322265625, 81495.890625, 16959.328125, 81495.578125, 16959.322265625, 81495.2734375, 16959.328125, 81494.9609375, 16959.322265625, 81494.65625, 16959.328125, 81494.3515625, 16959.322265625, 81494.046875, 16959.328125, 81493.734375, 16959.322265625, 81493.4296875, 16959.328125, 81493.125, 16959.322265625, 81492.5078125, 16959.345703125, 81491.890625, 16959.322265625, 81491.28125, 16959.345703125, 81490.6640625, 16959.322265625, 81490.359375, 16959.328125, 81490.046875, 16959.322265625, 81489.7421875, 16959.328125, 81489.4375, 16959.322265625, 81489.1328125, 16959.328125, 81488.8203125, 16959.322265625, 81488.515625, 16959.328125, 81488.2109375, 16959.322265625, 81487.90625, 16959.328125, 81487.59375, 16959.322265625
PGCC	, 81665.671875, 17026.11328125, 81661.1015625, 17027.06640625, 81656.296875, 17028.560546875, 81652.6796875, 17031.8671875, 81650.2890625, 17034.14453125, 81648.6328125, 17037.029296875, 81647.3828125, 17039.830078125, 81645.3046875, 17044.51171875, 81643.140625, 17048.0, 81642.3515625, 17052.177734375, 81642.390625, 17053.091796875, 81642.3515625, 17054.005859375, 81643.4609375, 17058.916015625, 81646.4453125, 17062.763671875, 81646.0078125, 17065.89453125, 81646.90625, 17070.34375, 81649.359375, 17073.978515625, 81652.9921875, 17076.427734375, 81657.4453125, 17077.326171875, 81657.8984375, 17077.31640625, 81657.90625, 17077.31640625, 81658.359375, 17077.326171875, 81658.8125, 17077.31640625, 81658.8203125, 17077.31640625, 81659.2734375, 17077.326171875, 81659.7265625, 17077.31640625, 81659.734375, 17077.31640625, 81660.1875, 17077.326171875, 81661.1015625, 17077.291015625, 81662.015625, 17077.326171875, 81662.46875, 17077.31640625, 81662.4765625, 17077.31640625, 81662.9296875, 17077.326171875, 81663.3828125, 17077.31640625, 81663.390625, 17077.31640625, 81663.84375, 17077.326171875, 81664.296875, 17077.31640625, 81664.3046875, 17077.31640625, 81664.7578125, 17077.326171875, 81665.2109375, 17077.31640625, 81665.21875, 17077.31640625, 81665.671875, 17077.326171875, 81670.2421875, 17076.375, 81670.25, 17076.375, 81671.1640625, 17076.412109375, 81675.7265625, 17075.462890625, 81675.734375, 17075.462890625, 81676.6484375, 17075.498046875, 81677.1015625, 17075.48828125, 81677.109375, 17075.48828125, 81677.5625, 17075.498046875, 81678.4765625, 17075.462890625, 81679.390625, 17075.498046875, 81683.9609375, 17074.544921875, 81688.0078125, 17073.453125, 81692.6484375, 17071.388671875, 81695.4609375, 17070.13671875, 81699.796875, 17067.11328125, 81702.84375, 17062.74609375, 81704.09375, 17059.91796875, 81704.5390625, 17056.75, 81704.53125, 17056.29296875, 81704.5390625, 17055.8359375, 81704.53125, 17055.37890625, 81704.5390625, 17054.919921875, 81704.53125, 17054.462890625, 81704.5390625, 17054.005859375, 81704.53125, 17053.548828125, 81704.5390625, 17053.091796875, 81704.53125, 17052.634765625, 81704.5390625, 17052.177734375, 81704.53125, 17051.720703125, 81704.5390625, 17051.263671875, 81704.53125, 17050.806640625, 81704.5390625, 17050.34765625, 81704.53125, 17049.890625, 81704.5390625, 17049.43359375, 81704.53125, 17048.9765625, 81704.5390625, 17048.51953125, 81703.5, 17043.755859375, 81700.703125, 17039.97265625, 81698.875, 17037.2265625, 81696.625, 17034.037109375, 81693.4375, 17031.78515625, 81689.953125, 17029.63671875, 81688.1328125, 17028.728515625, 81686.3125, 17027.81640625, 81683.4765625, 17026.560546875, 81680.3046875, 17026.11328125, 81679.390625, 17026.1484375, 81678.4765625, 17026.11328125, 81677.1015625, 17026.1953125, 81677.109375, 17026.1953125, 81675.734375, 17026.11328125, 81674.8203125, 17026.1484375, 81673.90625, 17026.11328125, 81673.4453125, 17026.123046875, 81672.9921875, 17026.11328125, 81672.53125, 17026.123046875, 81672.078125, 17026.11328125, 81671.6171875, 17026.123046875, 81671.1640625, 17026.11328125, 81670.703125, 17026.123046875, 81670.2421875, 17026.11328125, 81669.7890625, 17026.123046875, 81669.328125, 17026.11328125, 81668.875, 17026.123046875, 81668.4140625, 17026.11328125, 81667.9609375, 17026.123046875, 81667.953125, 17026.123046875, 81667.5, 17026.11328125, 81667.046875, 17026.123046875, 81667.0390625, 17026.123046875, 81666.5859375, 17026.11328125, 81666.1328125, 17026.123046875, 81666.125, 17026.123046875, 81665.671875, 17026.11328125
PGCC	, 81755.296875, 17102.017578125, 81750.546875, 17103.05078125, 81743.9765625, 17109.619140625, 81742.9453125, 17114.36328125, 81745.8046875, 17121.916015625, 81746.171875, 17128.623046875, 81749.5859375, 17133.931640625, 81753.1953125, 17136.62890625, 81756.203125, 17144.076171875, 81755.7890625, 17153.603515625, 81755.7890625, 17153.603515625, 81755.75, 17154.6015625, 81756.625, 17158.990234375, 81759.0078125, 17162.591796875, 81762.546875, 17165.0546875, 81766.8984375, 17166.029296875, 81766.8984375, 17166.029296875, 81775.4140625, 17167.861328125, 81781.4140625, 17166.162109375, 81790.3515625, 17158.55078125, 81798.4375, 17147.84765625, 81801.4765625, 17136.310546875, 81801.03125, 17121.251953125, 81796.46875, 17112.85546875, 81786.890625, 17105.544921875, 81777.2421875, 17102.017578125, 81755.296875, 17102.017578125
PGCC	, 81690.671875, 16973.150390625, 81687.3359375, 16973.91015625, 81684.8046875, 16974.900390625, 81683.5703125, 16975.517578125, 81682.1953125, 16976.224609375, 81682.0703125, 16976.22265625, 81681.765625, 16976.228515625, 81681.453125, 16976.22265625, 81681.1484375, 16976.228515625, 81680.84375, 16976.22265625, 81680.53125, 16976.228515625, 81680.2265625, 16976.22265625, 81679.921875, 16976.228515625, 81679.609375, 16976.22265625, 81679.3046875, 16976.228515625, 81679.0, 16976.22265625, 81678.6875, 16976.228515625, 81678.3828125, 16976.22265625, 81678.078125, 16976.228515625, 81677.7734375, 16976.22265625, 81674.9765625, 16976.748046875, 81672.640625, 16978.1875, 81670.2265625, 16979.990234375, 81669.5625, 16980.650390625, 81667.5625, 16983.533203125, 81666.7109375, 16985.435546875, 81665.7109375, 16987.232421875, 81664.5625, 16991.26953125, 81664.5625, 16991.341796875, 81663.953125, 16994.341796875, 81663.9609375, 16994.6484375, 81663.953125, 16994.955078125, 81663.9609375, 16995.263671875, 81663.953125, 16995.5703125, 81663.9609375, 16995.876953125, 81663.953125, 16996.18359375, 81663.9609375, 16996.4921875, 81663.953125, 16996.798828125, 81663.9609375, 16997.10546875, 81663.953125, 16997.412109375, 81663.9609375, 16997.720703125, 81663.953125, 16998.02734375, 81663.9609375, 16998.333984375, 81663.953125, 16998.640625, 81663.9609375, 16998.94921875, 81663.953125, 16999.255859375, 81664.5546875, 17002.244140625, 81666.203125, 17004.685546875, 81668.640625, 17006.330078125, 81671.625, 17006.93359375, 81671.9296875, 17006.927734375, 81671.9375, 17006.927734375, 81672.2421875, 17006.93359375, 81672.546875, 17006.927734375, 81672.5546875, 17006.927734375, 81672.859375, 17006.93359375, 81673.1640625, 17006.927734375, 81673.46875, 17006.93359375, 81674.0859375, 17006.91015625, 81674.6953125, 17006.93359375, 81675.0, 17006.927734375, 81675.0078125, 17006.927734375, 81675.3125, 17006.93359375, 81675.6171875, 17006.927734375, 81675.625, 17006.927734375, 81675.9296875, 17006.93359375, 81676.234375, 17006.927734375, 81676.5390625, 17006.93359375, 81677.4609375, 17006.87890625, 81678.3828125, 17006.93359375, 81678.6875, 17006.927734375, 81679.0, 17006.93359375, 81679.3046875, 17006.927734375, 81679.609375, 17006.93359375, 81680.2265625, 17006.908203125, 81680.84375, 17006.93359375, 81681.1484375, 17006.927734375, 81681.453125, 17006.93359375, 81682.0703125, 17006.908203125, 81682.6875, 17006.93359375, 81682.9921875, 17006.927734375, 81683.296875, 17006.93359375, 81684.53125, 17006.8359375, 81685.7578125, 17006.93359375, 81686.6796875, 17006.87890625, 81687.59375, 17006.93359375, 81688.2109375, 17006.908203125, 81688.828125, 17006.93359375, 81689.1328125, 17006.927734375, 81689.4375, 17006.93359375, 81690.0546875, 17006.908203125, 81690.671875, 17006.93359375, 81691.28125, 17006.91015625, 81691.8984375, 17006.93359375, 81692.203125, 17006.927734375, 81692.5078125, 17006.93359375, 81692.8125, 17006.927734375, 81692.8203125, 17006.927734375, 81693.125, 17006.93359375, 81693.7421875, 17006.91015625, 81694.3515625, 17006.93359375, 81694.65625, 17006.927734375, 81694.6640625, 17006.927734375, 81694.96875, 17006.93359375, 81695.578125, 17006.91015625, 81695.5859375, 17006.91015625, 81696.1953125, 17006.93359375, 81700.234375, 17005.787109375, 81702.671875, 17004.25, 81704.359375, 17001.931640625, 81704.3828125, 17001.908203125, 81706.4140625, 16998.994140625, 81706.828125, 16998.232421875, 81708.671875, 16995.78125, 81710.4921875, 16992.126953125, 81711.2421875, 16988.814453125, 81711.234375, 16988.5078125, 81711.2421875, 16988.19921875, 81711.234375, 16987.892578125, 81711.2421875, 16987.5859375, 81711.234375, 16987.279296875, 81711.2421875, 16986.970703125, 81711.234375, 16986.6640625, 81711.2421875, 16986.357421875, 81711.234375, 16986.05078125, 81711.2421875, 16985.7421875, 81711.234375, 16985.435546875, 81711.2421875, 16985.12890625, 81710.1171875, 16981.12109375, 81708.6640625, 16978.767578125, 81706.8203125, 16976.3125, 81703.9296875, 16974.298828125, 81699.8828125, 16973.150390625, 81698.9609375, 16973.205078125, 81698.0390625, 16973.150390625, 81697.421875, 16973.173828125, 81696.8125, 16973.150390625, 81696.5078125, 16973.15625, 81696.5, 16973.15625, 81696.1953125, 16973.150390625, 81695.890625, 16973.15625, 81695.5859375, 16973.150390625, 81695.28125, 16973.15625, 81695.2734375, 16973.15625, 81694.96875, 16973.150390625, 81694.6640625, 16973.15625, 81694.65625, 16973.15625, 81694.3515625, 16973.150390625, 81694.046875, 16973.15625, 81693.7421875, 16973.150390625, 81693.125, 16973.17578125, 81692.5078125, 16973.150390625, 81692.203125, 16973.15625, 81691.8984375, 16973.150390625, 81691.28125, 16973.173828125, 81690.671875, 16973.150390625
PGCC	, 80944.921875, 17997.818359375, 80930.5625, 17998.982421875, 80924.796875, 18002.47265625, 80924.796875, 18002.47265625, 80920.4140625, 18001.90234375, 80915.6953125, 18002.56640625, 80915.6953125, 18002.56640625, 80915.6875, 18002.56640625, 80915.6796875, 18002.568359375, 80915.6796875, 18002.568359375, 80911.984375, 18004.1328125, 80908.796875, 18006.484375, 80908.796875, 18006.484375, 80902.6484375, 18009.982421875, 80889.6328125, 18023.525390625, 80887.0546875, 18033.8984375, 80888.390625, 18040.5234375, 80897.453125, 18049.58203125, 80904.078125, 18050.919921875, 80913.9296875, 18047.77734375, 80951.734375, 18048.1953125, 80957.921875, 18047.033203125, 80968.5078125, 18039.79296875, 80974.8984375, 18029.099609375, 80974.2265625, 18010.935546875, 80965.1640625, 18001.87890625, 80944.921875, 17997.818359375
PGCC	, 81074.8828125, 18036.21875, 81071.5703125, 18036.705078125, 81068.640625, 18038.0703125, 81064.4609375, 18039.16015625, 81061.078125, 18041.6328125, 81060.8828125, 18041.849609375, 81059.953125, 18042.77734375, 81059.9453125, 18042.78515625, 81057.90625, 18045.1953125, 81056.5859375, 18048.109375, 81055.0859375, 18050.8046875, 81054.484375, 18051.91015625, 81051.6875, 18055.69140625, 81050.6484375, 18060.453125, 81050.65625, 18060.91015625, 81050.6484375, 18061.3671875, 81050.65625, 18061.82421875, 81050.6484375, 18062.28125, 81050.65625, 18062.73828125, 81050.6484375, 18063.1953125, 81050.6875, 18064.109375, 81050.6484375, 18065.025390625, 81050.65625, 18065.482421875, 81050.6484375, 18065.939453125, 81050.65625, 18066.396484375, 81050.6484375, 18066.853515625, 81051.671875, 18071.59375, 81054.453125, 18075.3671875, 81055.3671875, 18076.287109375, 81056.296875, 18077.21484375, 81057.25, 18078.1640625, 81058.0, 18080.5703125, 81059.1328125, 18084.697265625, 81061.6171875, 18088.037109375, 81065.140625, 18090.271484375, 81069.390625, 18091.087890625, 81069.8515625, 18091.078125, 81070.3046875, 18091.087890625, 81070.765625, 18091.078125, 81071.2265625, 18091.087890625, 81075.96875, 18090.05859375, 81079.75, 18087.275390625, 81082.3125, 18083.958984375, 81083.5234375, 18079.826171875, 81085.7890625, 18075.765625, 81087.7265625, 18073.125, 81088.84375, 18069.98046875, 81088.8671875, 18069.92578125, 81091.015625, 18066.451171875, 81092.265625, 18063.623046875, 81092.7109375, 18060.453125, 81092.703125, 18059.99609375, 81092.7109375, 18059.5390625, 81092.671875, 18058.623046875, 81092.7109375, 18057.708984375, 81092.703125, 18057.251953125, 81092.7109375, 18056.794921875, 81092.703125, 18056.337890625, 81092.7109375, 18055.880859375, 81092.703125, 18055.423828125, 81092.7109375, 18054.96484375, 81091.7109375, 18050.28125, 81089.0, 18046.533203125, 81087.8203125, 18042.478515625, 81085.328125, 18039.205078125, 81081.828125, 18037.015625, 81077.625, 18036.21875, 81077.171875, 18036.228515625, 81077.1640625, 18036.228515625, 81076.7109375, 18036.21875, 81076.2578125, 18036.228515625, 81076.25, 18036.228515625, 81075.796875, 18036.21875, 81075.34375, 18036.228515625, 81075.3359375, 18036.228515625, 81074.8828125, 18036.21875
PGCC	, 81304.359375, 18166.48828125, 81298.3984375, 18167.66015625, 81292.4375, 18172.947265625, 81286.40625, 18183.806640625, 81284.703125, 18196.208984375, 81287.140625, 18204.6484375, 81302.0390625, 18222.8515625, 81308.5078125, 18226.3984375, 81316.4296875, 18225.814453125, 81323.84375, 18218.478515625, 81327.234375, 18212.18359375, 81330.2109375, 18201.13671875, 81340.375, 18189.974609375, 81341.3984375, 18178.833984375, 81340.3671875, 18174.083984375, 81333.8046875, 18167.51953125, 81321.3046875, 18166.93359375, 81313.8203125, 18171.498046875, 81309.796875, 18167.859375, 81304.359375, 18166.48828125
PGCC	, 101651.703125, 10318.7109375, 101646.3359375, 10319.609375, 101640.25, 10325.6923828125, 101639.3515625, 10330.1416015625, 101640.671875, 10335.486328125, 101647.5859375, 10342.947265625, 101646.671875, 10354.833984375, 101647.703125, 10359.5849609375, 101650.4921875, 10363.36328125, 101659.4140625, 10370.0517578125, 101668.1640625, 10372.666015625, 101680.34375, 10371.96484375, 101686.203125, 10367.107421875, 101688.734375, 10358.4912109375, 101688.734375, 10353.9189453125, 101684.96875, 10340.029296875, 101679.3359375, 10333.9404296875, 101675.8359375, 10332.63671875, 101663.7890625, 10323.880859375, 101656.453125, 10319.7412109375, 101651.703125, 10318.7109375
