PGCC	, 27681.33984375, 5228.94287109375, 27674.94921875, 5230.3291015625, 27668.63671875, 5235.31005859375, 27658.984375, 5248.484375, 27654.708984375, 5257.17626953125, 27654.724609375, 5258.37060546875, 27654.724609375, 5258.37060546875, 27653.658203125, 5264.00634765625, 27654.8671875, 5269.99267578125, 27658.162109375, 5274.880859375, 27663.05078125, 5278.1767578125, 27669.037109375, 5279.38525390625, 27672.943359375, 5278.884765625, 27676.478515625, 5277.4677734375, 27679.517578125, 5275.26220703125, 27681.9296875, 5272.39404296875, 27681.9296875, 5272.39404296875, 27682.88671875, 5271.56884765625, 27695.32421875, 5251.95849609375, 27696.71875, 5245.55224609375, 27695.509765625, 5238.33544921875, 27687.326171875, 5230.1513671875, 27681.33984375, 5228.94287109375
PGCC	, 27304.869140625, 5722.29248046875, 27298.48046875, 5723.67822265625, 27292.130859375, 5728.6904296875, 27277.521484375, 5736.63720703125, 27276.486328125, 5737.7568359375, 27276.486328125, 5737.7568359375, 27273.259765625, 5740.15234375, 27270.76171875, 5743.29638671875, 27269.146484375, 5747.0322265625, 27268.57421875, 5751.2041015625, 27269.265625, 5755.77685546875, 27271.201171875, 5759.80224609375, 27274.169921875, 5763.07080078125, 27277.966796875, 5765.3740234375, 27277.966796875, 5765.3740234375, 27277.966796875, 5765.37451171875, 27277.966796875, 5765.37451171875, 27277.966796875, 5765.37451171875, 27283.953125, 5766.5830078125, 27288.408203125, 5765.92822265625, 27288.408203125, 5765.92822265625, 27289.451171875, 5765.9833984375, 27302.587890625, 5758.90185546875, 27311.25390625, 5752.98095703125, 27316.720703125, 5751.40283203125, 27324.091796875, 5743.33447265625, 27323.958984375, 5731.68505859375, 27315.775390625, 5723.5009765625, 27304.869140625, 5722.29248046875
Immune cells	, 27950.759765625, 5870.25341796875, 27945.265625, 5889.55029296875, 27938.46484375, 5872.77978515625, 27950.759765625, 5870.25341796875, 27877.35546875, 5521.2587890625, 27837.376953125, 5521.84619140625, 27817.712890625, 5530.1572265625, 27760.53515625, 5566.5244140625, 27734.46875, 5594.54296875, 27724.765625, 5611.2998046875, 27679.423828125, 5669.76611328125, 27670.041015625, 5698.3408203125, 27667.62109375, 5732.8251953125, 27672.17578125, 5753.826171875, 27680.740234375, 5771.3447265625, 27694.978515625, 5782.19482421875, 27687.76953125, 5809.75830078125, 27685.9375, 5844.73681640625, 27680.8125, 5854.90234375, 27653.25390625, 5884.3037109375, 27635.5625, 5896.7666015625, 27618.33203125, 5891.763671875, 27601.314453125, 5891.8056640625, 27582.732421875, 5903.47998046875, 27568.869140625, 5926.08642578125, 27550.638671875, 5919.7314453125, 27526.435546875, 5899.40673828125, 27512.837890625, 5894.9345703125, 27468.876953125, 5894.9345703125, 27429.9921875, 5903.47021484375, 27415.375, 5922.04638671875, 27415.375, 5935.59765625, 27429.611328125, 5954.55615234375, 27467.400390625, 5975.609375, 27510.640625, 5988.24951171875, 27507.015625, 5998.74658203125, 27507.89453125, 6028.4931640625, 27490.5546875, 6034.35546875, 27459.255859375, 6052.66845703125, 27452.431640625, 6063.29443359375, 27452.3671875, 6087.2099609375, 27463.68359375, 6106.21337890625, 27486.37890625, 6123.45361328125, 27509.53125, 6134.9716796875, 27527.66015625, 6136.724609375, 27568.748046875, 6158.22802734375, 27575.41015625, 6185.2998046875, 27594.763671875, 6211.58642578125, 27613.583984375, 6219.1533203125, 27705.171875, 6219.1533203125, 27717.603515625, 6215.48681640625, 27765.30078125, 6209.4072265625, 27811.759765625, 6191.6298828125, 27847.87890625, 6180.5390625, 27871.541015625, 6180.099609375, 27889.484375, 6171.71923828125, 27905.1171875, 6175.5068359375, 27929.1875, 6174.6318359375, 27951.99609375, 6164.4453125, 27983.62890625, 6156.4111328125, 28004.25, 6155.81494140625, 28025.685546875, 6144.72412109375, 28044.904296875, 6122.72900390625, 28052.421875, 6107.2373046875, 28053.75, 6062.3271484375, 28051.658203125, 6050.54443359375, 28037.171875, 6033.072265625, 28017.486328125, 6024.7568359375, 28017.48828125, 6024.75341796875, 28017.48828125, 6024.75341796875, 28020.130859375, 6020.36083984375, 28022.099609375, 6015.5703125, 28023.328125, 6010.447265625, 28023.751953125, 6005.0556640625, 28022.384765625, 5995.466796875, 28022.384765625, 5995.466796875, 28022.421875, 5992.86767578125, 28013.2890625, 5973.62451171875, 27996.50390625, 5955.65625, 28016.49609375, 5904.2001953125, 28034.259765625, 5836.783203125, 28067.873046875, 5816.869140625, 28085.451171875, 5792.48681640625, 28085.78515625, 5771.82568359375, 28080.65625, 5759.63623046875, 28059.2578125, 5745.29833984375, 28045.02734375, 5745.40234375, 28032.142578125, 5751.26611328125, 28000.228515625, 5774.60693359375, 27964.5859375, 5777.67919921875, 27927.513671875, 5804.60986328125, 27919.26953125, 5804.67578125, 27898.8984375, 5781.88037109375, 27876.392578125, 5770.47998046875, 27861.783203125, 5769.15234375, 27857.65625, 5756.34130859375, 27832.478515625, 5734.65087890625, 27830.962890625, 5717.22265625, 27852.970703125, 5708.21142578125, 27877.943359375, 5685.29931640625, 27896.373046875, 5676.5419921875, 27917.650390625, 5671.39013671875, 27938.75390625, 5670.99658203125, 27953.126953125, 5661.36669921875, 27956.14453125, 5633.0537109375, 27923.822265625, 5564.33251953125, 27912.3671875, 5553.48779296875, 27908.599609375, 5534.21923828125, 27893.287109375, 5523.625, 27877.35546875, 5521.2587890625
Immune cells	, 28119.896484375, 6460.42626953125, 28113.544921875, 6461.31884765625, 28107.87890625, 6463.830078125, 28104.21484375, 6465.66162109375, 28100.34375, 6467.623046875, 28096.9375, 6470.25439453125, 28094.0859375, 6473.4697265625, 28091.87109375, 6477.1826171875, 28087.57421875, 6484.1474609375, 28086.4140625, 6488.18017578125, 28086.009765625, 6492.4814453125, 28086.02734375, 6493.3974609375, 28086.009765625, 6494.3134765625, 28086.02734375, 6495.2294921875, 28086.009765625, 6496.14501953125, 28086.02734375, 6497.06103515625, 28086.009765625, 6497.97705078125, 28086.474609375, 6502.59130859375, 28087.80859375, 6506.8896484375, 28089.919921875, 6510.77880859375, 28092.71484375, 6514.16748046875, 28096.103515625, 6516.96337890625, 28099.994140625, 6519.07421875, 28104.291015625, 6520.408203125, 28108.90625, 6520.87353515625, 28113.4453125, 6520.423828125, 28117.677734375, 6519.1337890625, 28117.677734375, 6519.1337890625, 28115.158203125, 6522.43212890625, 28113.263671875, 6526.1630859375, 28112.0703125, 6530.2490234375, 28111.654296875, 6534.61181640625, 28112.189453125, 6539.55322265625, 28113.716796875, 6544.12255859375, 28116.123046875, 6548.205078125, 28119.296875, 6551.68798828125, 28122.125, 6554.36181640625, 28123.130859375, 6555.54052734375, 28122.646484375, 6560.02587890625, 28118.611328125, 6566.837890625, 28117.525390625, 6570.75, 28117.1484375, 6574.91015625, 28117.166015625, 6575.826171875, 28117.1484375, 6576.7421875, 28117.166015625, 6577.658203125, 28117.1484375, 6578.57373046875, 28117.166015625, 6579.48974609375, 28117.1484375, 6580.4052734375, 28117.166015625, 6581.3212890625, 28117.1484375, 6582.2373046875, 28117.166015625, 6583.1533203125, 28117.1484375, 6584.06884765625, 28117.552734375, 6588.37158203125, 28118.712890625, 6592.4052734375, 28123.013671875, 6599.37158203125, 28124.216796875, 6601.583984375, 28126.326171875, 6605.68359375, 28129.185546875, 6609.2509765625, 28130.91796875, 6613.32861328125, 28133.37109375, 6616.9560546875, 28136.45703125, 6620.04296875, 28140.083984375, 6622.4990234375, 28144.984375, 6628.66015625, 28148.849609375, 6634.38525390625, 28154.2265625, 6638.6962890625, 28152.22265625, 6640.3046875, 28147.787109375, 6643.07080078125, 28144.107421875, 6646.74658203125, 28141.283203125, 6649.416015625, 28136.67578125, 6655.08837890625, 28134.064453125, 6662.05712890625, 28132.708984375, 6665.5908203125, 28129.34765625, 6671.95849609375, 28128.138671875, 6679.31982421875, 28128.68359375, 6684.3037109375, 28130.236328125, 6688.9072265625, 28128.1484375, 6690.30126953125, 28122.533203125, 6692.7978515625, 28120.953125, 6693.4873046875, 28116.837890625, 6694.70849609375, 28113.083984375, 6696.64208984375, 28109.775390625, 6699.20849609375, 28106.98828125, 6702.328125, 28101.462890625, 6705.78515625, 28097.146484375, 6710.62841796875, 28094.337890625, 6716.56005859375, 28093.3359375, 6723.28173828125, 28093.353515625, 6724.19775390625, 28093.3359375, 6725.11328125, 28093.408203125, 6726.9453125, 28093.3359375, 6728.77685546875, 28093.353515625, 6729.69287109375, 28093.3359375, 6730.6083984375, 28093.408203125, 6732.4404296875, 28093.3359375, 6734.27197265625, 28093.408203125, 6736.10400390625, 28093.3359375, 6737.935546875, 28093.353515625, 6738.8515625, 28093.3359375, 6739.76708984375, 28093.353515625, 6740.68310546875, 28093.3359375, 6741.59912109375, 28093.5, 6744.3466796875, 28093.3359375, 6747.09423828125, 28093.353515625, 6748.01025390625, 28093.3359375, 6748.92626953125, 28093.80859375, 6753.5830078125, 28095.16796875, 6757.91650390625, 28095.16796875, 6758.0849609375, 28096.376953125, 6765.4453125, 28099.73828125, 6771.8125, 28101.978515625, 6777.00341796875, 28105.373046875, 6781.4345703125, 28107.98046875, 6786.98388671875, 28111.9140625, 6791.595703125, 28116.9296875, 6795.0283203125, 28122.78515625, 6797.03759765625, 28127.54296875, 6798.7119140625, 28132.71875, 6799.298828125, 28133.634765625, 6799.28076171875, 28134.55078125, 6799.298828125, 28136.380859375, 6799.2265625, 28136.3828125, 6799.2265625, 28138.212890625, 6799.298828125, 28140.044921875, 6799.2265625, 28141.876953125, 6799.298828125, 28142.79296875, 6799.28076171875, 28143.708984375, 6799.298828125, 28145.541015625, 6799.2265625, 28147.373046875, 6799.298828125, 28147.5390625, 6799.29833984375, 28148.17578125, 6799.55908203125, 28150.38671875, 6800.76171875, 28151.435546875, 6801.64892578125, 28156.142578125, 6806.09619140625, 28158.951171875, 6809.3671875, 28162.32421875, 6812.05859375, 28166.171875, 6814.08349609375, 28170.408203125, 6815.3544921875, 28175.16796875, 6817.029296875, 28180.34375, 6817.61669921875, 28182.17578125, 6817.54443359375, 28184.0078125, 6817.61669921875, 28184.923828125, 6817.5986328125, 28185.83984375, 6817.61669921875, 28186.75390625, 6817.5986328125, 28186.755859375, 6817.5986328125, 28187.669921875, 6817.61669921875, 28188.5859375, 6817.5986328125, 28189.501953125, 6817.61669921875, 28191.333984375, 6817.54443359375, 28193.166015625, 6817.61669921875, 28194.08203125, 6817.5986328125, 28194.998046875, 6817.61669921875, 28195.9140625, 6817.5986328125, 28196.830078125, 6817.61669921875, 28197.74609375, 6817.5986328125, 28198.662109375, 6817.61669921875, 28200.4921875, 6817.54443359375, 28200.494140625, 6817.54443359375, 28202.32421875, 6817.61669921875, 28208.958984375, 6816.640625, 28214.828125, 6813.90380859375, 28216.0625, 6813.7900390625, 28218.810546875, 6813.953125, 28220.642578125, 6813.880859375, 28222.474609375, 6813.953125, 28223.390625, 6813.93505859375, 28224.306640625, 6813.953125, 28231.666015625, 6812.744140625, 28238.033203125, 6809.38330078125, 28242.88671875, 6807.337890625, 28247.091796875, 6804.28271484375, 28250.5, 6800.369140625, 28252.95703125, 6795.74951171875, 28255.146484375, 6791.107421875, 28256.25390625, 6785.9638671875, 28259.205078125, 6782.6875, 28261.486328125, 6778.88525390625, 28261.53515625, 6778.830078125, 28264.205078125, 6776.00439453125, 28267.87109375, 6772.33837890625, 28270.6953125, 6769.6689453125, 28273.36328125, 6766.845703125, 28278.630859375, 6760.89697265625, 28281.576171875, 6753.36767578125, 28283.25, 6748.607421875, 28283.837890625, 6743.4306640625, 28283.8203125, 6742.51513671875, 28283.837890625, 6741.59912109375, 28283.765625, 6739.767578125, 28283.837890625, 6737.935546875, 28283.837890625, 6737.76611328125, 28285.1953125, 6733.43359375, 28285.669921875, 6728.77685546875, 28285.65234375, 6727.861328125, 28285.669921875, 6726.9453125, 28285.505859375, 6724.197265625, 28285.669921875, 6721.44970703125, 28285.669921875, 6721.2822265625, 28287.02734375, 6716.9482421875, 28287.501953125, 6712.291015625, 28287.484375, 6711.37548828125, 28287.501953125, 6710.45947265625, 28287.4296875, 6708.62255859375, 28287.5, 6707.02490234375, 28290.794921875, 6701.95068359375, 28295.08984375, 6694.99853515625, 28296.291015625, 6692.7900390625, 28296.337890625, 6692.73828125, 28298.171875, 6690.90283203125, 28300.0, 6689.07568359375, 28303.080078125, 6685.7197265625, 28305.44921875, 6681.798828125, 28306.818359375, 6680.125, 28307.51171875, 6679.80517578125, 28314.478515625, 6677.19580078125, 28320.1484375, 6672.58984375, 28321.982421875, 6670.7568359375, 28323.89453125, 6668.83447265625, 28329.490234375, 6666.98388671875, 28335.78515625, 6664.74658203125, 28341.078125, 6660.8701171875, 28346.228515625, 6658.5146484375, 28353.17578125, 6654.22265625, 28357.609375, 6651.4560546875, 28361.2890625, 6647.7802734375, 28364.111328125, 6645.11328125, 28365.943359375, 6643.2822265625, 28365.998046875, 6643.23291015625, 28371.494140625, 6639.568359375, 28376.9296875, 6635.95654296875, 28381.123046875, 6630.98095703125, 28386.931640625, 6625.80078125, 28389.755859375, 6623.13330078125, 28389.8125, 6623.08203125, 28395.12109375, 6619.58349609375, 28399.2578125, 6614.78271484375, 28401.943359375, 6608.95751953125, 28402.900390625, 6602.38623046875, 28402.828125, 6600.5546875, 28402.900390625, 6598.72314453125, 28401.9375, 6592.130859375, 28399.234375, 6586.291015625, 28399.23828125, 6585.90087890625, 28399.220703125, 6584.98486328125, 28399.23828125, 6584.06884765625, 28399.220703125, 6583.1533203125, 28399.23828125, 6582.2373046875, 28399.220703125, 6581.3212890625, 28399.23828125, 6580.4052734375, 28399.220703125, 6579.48974609375, 28399.23828125, 6578.57373046875, 28399.220703125, 6577.658203125, 28399.23828125, 6576.7421875, 28399.220703125, 6575.826171875, 28399.23828125, 6574.91015625, 28399.220703125, 6573.99462890625, 28399.23828125, 6573.07861328125, 28399.220703125, 6572.16259765625, 28399.23828125, 6571.24658203125, 28399.220703125, 6570.3310546875, 28399.23828125, 6569.4150390625, 28399.220703125, 6568.4990234375, 28399.23828125, 6567.5830078125, 28399.220703125, 6566.66748046875, 28399.23828125, 6565.75146484375, 28399.220703125, 6564.8359375, 28399.23828125, 6563.919921875, 28399.220703125, 6563.00390625, 28399.23828125, 6562.087890625, 28398.345703125, 6555.73583984375, 28395.833984375, 6550.06982421875, 28393.873046875, 6546.19921875, 28391.240234375, 6542.79443359375, 28388.025390625, 6539.9423828125, 28384.314453125, 6537.72802734375, 28378.8203125, 6534.064453125, 28373.32421875, 6530.4013671875, 28366.359375, 6526.10205078125, 28362.326171875, 6524.94091796875, 28358.0234375, 6524.537109375, 28357.107421875, 6524.55517578125, 28356.19140625, 6524.537109375, 28356.0234375, 6524.53759765625, 28353.8984375, 6523.75244140625, 28350.009765625, 6520.68798828125, 28347.265625, 6515.69384765625, 28343.41015625, 6511.5576171875, 28338.640625, 6508.47705078125, 28333.15234375, 6506.6494140625, 28333.025390625, 6506.58837890625, 28327.98046875, 6503.14453125, 28322.087890625, 6501.14013671875, 28318.80078125, 6498.662109375, 28315.087890625, 6496.80126953125, 28309.5625, 6494.33056640625, 28303.375, 6493.3994140625, 28297.49609375, 6488.83251953125, 28290.306640625, 6486.37158203125, 28284.28125, 6483.451171875, 28277.42578125, 6482.4072265625, 28277.2578125, 6482.40771484375, 28270.095703125, 6480.64697265625, 28262.76953125, 6478.8154296875, 28258.361328125, 6477.404296875, 28253.61328125, 6476.91162109375, 28252.697265625, 6476.9296875, 28251.78125, 6476.91162109375, 28250.8671875, 6476.9296875, 28249.951171875, 6476.91162109375, 28249.03515625, 6476.9296875, 28248.119140625, 6476.91162109375, 28247.203125, 6476.9296875, 28246.287109375, 6476.91162109375, 28246.119140625, 6476.912109375, 28238.955078125, 6475.15185546875, 28234.2421875, 6473.6787109375, 28230.337890625, 6472.21923828125, 28226.1328125, 6471.48828125, 28221.7265625, 6470.07763671875, 28216.978515625, 6469.5849609375, 28216.0625, 6469.60302734375, 28215.146484375, 6469.5849609375, 28214.23046875, 6469.60302734375, 28213.314453125, 6469.5849609375, 28212.3984375, 6469.60302734375, 28211.484375, 6469.5849609375, 28210.568359375, 6469.60302734375, 28209.65234375, 6469.5849609375, 28207.8203125, 6469.6572265625, 28205.98828125, 6469.5849609375, 28203.240234375, 6469.748046875, 28200.4921875, 6469.5849609375, 28200.103515625, 6469.58837890625, 28194.263671875, 6466.884765625, 28187.669921875, 6465.92138671875, 28185.837890625, 6465.99365234375, 28180.404296875, 6464.39111328125, 28174.37890625, 6461.470703125, 28167.521484375, 6460.42626953125, 28166.60546875, 6460.4443359375, 28165.689453125, 6460.42626953125, 28162.94140625, 6460.58935546875, 28162.943359375, 6460.58935546875, 28160.1953125, 6460.42626953125, 28157.447265625, 6460.58935546875, 28154.69921875, 6460.42626953125, 28151.951171875, 6460.58935546875, 28151.953125, 6460.58935546875, 28149.205078125, 6460.42626953125, 28148.2890625, 6460.4443359375, 28147.373046875, 6460.42626953125, 28145.541015625, 6460.49853515625, 28143.708984375, 6460.42626953125, 28142.79296875, 6460.4443359375, 28141.876953125, 6460.42626953125, 28140.9609375, 6460.4443359375, 28140.044921875, 6460.42626953125, 28139.12890625, 6460.4443359375, 28138.212890625, 6460.42626953125, 28137.296875, 6460.4443359375, 28136.3828125, 6460.42626953125, 28135.466796875, 6460.4443359375, 28134.55078125, 6460.42626953125, 28133.634765625, 6460.4443359375, 28132.71875, 6460.42626953125, 28130.88671875, 6460.49853515625, 28129.0546875, 6460.42626953125, 28127.22265625, 6460.49853515625, 28125.390625, 6460.42626953125, 28124.4765625, 6460.4443359375, 28123.560546875, 6460.42626953125, 28121.728515625, 6460.49853515625, 28119.896484375, 6460.42626953125
Immune cells	, 27694.931640625, 6321.21337890625, 27682.427734375, 6324.92626953125, 27659.271484375, 6325.76953125, 27647.818359375, 6331.59619140625, 27638.455078125, 6340.96044921875, 27632.62890625, 6352.412109375, 27633.30078125, 6374.42822265625, 27647.03515625, 6392.20458984375, 27657.439453125, 6397.25439453125, 27682.498046875, 6399.97509765625, 27693.501953125, 6404.90478515625, 27705.015625, 6419.220703125, 27719.822265625, 6427.02880859375, 27706.84765625, 6433.8564453125, 27677.416015625, 6443.681640625, 27663.091796875, 6453.51416015625, 27629.853515625, 6466.87451171875, 27620.90625, 6482.43212890625, 27596.8984375, 6481.04052734375, 27582.525390625, 6490.67041015625, 27579.080078125, 6498.85791015625, 27582.525390625, 6516.27392578125, 27596.8984375, 6525.90380859375, 27607.01171875, 6526.29736328125, 27634.484375, 6533.69580078125, 27663.791015625, 6533.69580078125, 27677.390625, 6529.220703125, 27696.9921875, 6506.21875, 27723.919921875, 6503.80078125, 27740.033203125, 6499.74853515625, 27779.19140625, 6486.07080078125, 27804.033203125, 6479.00244140625, 27832.904296875, 6465.57958984375, 27869.0078125, 6445.470703125, 27881.6015625, 6442.1083984375, 27916.404296875, 6440.2763671875, 27938.556640625, 6442.03662109375, 27947.677734375, 6446.39501953125, 27982.515625, 6453.09912109375, 28022.814453125, 6451.267578125, 28041.130859375, 6448.23779296875, 28066.775390625, 6451.267578125, 28086.044921875, 6450.80224609375, 28094.232421875, 6447.35693359375, 28103.861328125, 6432.98486328125, 28103.43359375, 6420.18603515625, 28098.3828125, 6409.7802734375, 28082.1640625, 6397.17236328125, 28045.65234375, 6386.21728515625, 28024.328125, 6383.5419921875, 28013.193359375, 6379.04443359375, 27999.26953125, 6367.4521484375, 27984.029296875, 6361.56103515625, 27952.267578125, 6345.4794921875, 27925.73046875, 6341.36279296875, 27887.263671875, 6341.36279296875, 27870.359375, 6346.2353515625, 27856.583984375, 6357.064453125, 27846.55078125, 6360.8876953125, 27824.87890625, 6383.63427734375, 27820.94140625, 6392.2880859375, 27821.576171875, 6408.14111328125, 27798.43359375, 6421.03515625, 27787.416015625, 6423.8095703125, 27786.54296875, 6414.69482421875, 27780.056640625, 6402.43603515625, 27780.056640625, 6402.43359375, 27780.056640625, 6402.43359375, 27780.107421875, 6400.89453125, 27779.681640625, 6396.4794921875, 27779.681640625, 6396.4794921875, 27779.21484375, 6389.04736328125, 27774.1640625, 6378.64208984375, 27758.640625, 6367.57568359375, 27754.3984375, 6351.45654296875, 27748.0625, 6341.373046875, 27733.66796875, 6327.15478515625, 27723.265625, 6322.10595703125, 27694.931640625, 6321.21337890625
Immune cells	, 27640.984375, 8512.001953125, 27633.599609375, 8517.107421875, 27620.431640625, 8536.2978515625, 27609.974609375, 8532.1953125, 27592.865234375, 8533.42578125, 27569.375, 8533.474609375, 27545.22265625, 8528.779296875, 27540.646484375, 8525.2392578125, 27513.900390625, 8521.1220703125, 27497.22265625, 8528.2568359375, 27475.015625, 8543.0751953125, 27468.49609375, 8554.333984375, 27466.490234375, 8566.2666015625, 27459.26953125, 8574.2421875, 27459.271484375, 8577.82421875, 27445.880859375, 8581.5224609375, 27430.263671875, 8595.2470703125, 27424.81640625, 8605.2841796875, 27424.216796875, 8613.3544921875, 27421.099609375, 8619.935546875, 27424.712890625, 8624.9638671875, 27426.046875, 8631.234375, 27423.517578125, 8639.6865234375, 27416.59765625, 8646.212890625, 27416.205078125, 8659.7919921875, 27413.7421875, 8669.373046875, 27414.951171875, 8675.359375, 27423.134765625, 8683.5439453125, 27434.255859375, 8684.71875, 27442.654296875, 8687.212890625, 27504.173828125, 8687.1650390625, 27510.322265625, 8688.443359375, 27532.58203125, 8688.443359375, 27543.5390625, 8690.9033203125, 27560.109375, 8690.3037109375, 27575.70703125, 8683.22265625, 27592.984375, 8671.150390625, 27607.68359375, 8664.943359375, 27614.7578125, 8658.48046875, 27623.123046875, 8640.3955078125, 27625.3203125, 8629.791015625, 27631.2578125, 8614.4443359375, 27645.458984375, 8589.421875, 27651.123046875, 8573.6416015625, 27653.880859375, 8569.0380859375, 27654.880859375, 8560.994140625, 27657.87109375, 8553.41015625, 27658.572265625, 8541.3095703125, 27661.033203125, 8529.119140625, 27659.82421875, 8520.6728515625, 27651.640625, 8512.48828125, 27640.984375, 8512.001953125
Immune cells	, 27570.994140625, 8682.177734375, 27560.787109375, 8696.4658203125, 27538.87109375, 8709.3662109375, 27511.3984375, 8729.0439453125, 27458.96484375, 8743.27734375, 27425.64453125, 8757.373046875, 27405.75, 8759.84765625, 27344.115234375, 8759.7998046875, 27329.904296875, 8753.8974609375, 27319.91015625, 8744.6201171875, 27283.947265625, 8732.7333984375, 27254.419921875, 8732.7333984375, 27242.408203125, 8737.287109375, 27237.302734375, 8744.671875, 27237.966796875, 8764.3466796875, 27246.634765625, 8774.3447265625, 27279.498046875, 8792.6123046875, 27357.763671875, 8816.3935546875, 27382.89453125, 8817.318359375, 27382.8984375, 8817.3232421875, 27382.8984375, 8817.3232421875, 27388.484375, 8824.8662109375, 27388.484375, 8824.8662109375, 27388.484375, 8824.8662109375, 27378.9296875, 8836.3173828125, 27363.466796875, 8842.859375, 27361.234375, 8854.9375, 27364.873046875, 8866.849609375, 27372.962890625, 8874.3505859375, 27385.072265625, 8874.060546875, 27404.984375, 8854.2548828125, 27437.5390625, 8829.1083984375, 27447.796875, 8810.64453125, 27447.03515625, 8801.306640625, 27485.251953125, 8791.1328125, 27507.19921875, 8782.8642578125, 27541.2578125, 8764.423828125, 27555.087890625, 8749.65625, 27558.91796875, 8734.5810546875, 27573.9140625, 8726.658203125, 27591.494140625, 8709.46484375, 27590.927734375, 8690.453125, 27582.744140625, 8682.26953125, 27570.994140625, 8682.177734375
PGCC	, 26752.03125, 10787.2802734375, 26746.53515625, 10792.77734375, 26744.0703125, 10810.01953125, 26744.27734375, 10812.0869140625, 26744.27734375, 10812.0869140625, 26744.0703125, 10814.150390625, 26744.53515625, 10817.2216796875, 26745.833984375, 10819.92578125, 26747.830078125, 10822.1220703125, 26750.37890625, 10823.6689453125, 26750.37890625, 10823.6689453125, 26750.37890625, 10823.6689453125, 26750.37890625, 10823.6689453125, 26754.3984375, 10824.48046875, 26758.41796875, 10823.6689453125, 26758.419921875, 10823.6689453125, 26758.419921875, 10823.66796875, 26758.419921875, 10823.66796875, 26760.96875, 10822.12109375, 26762.96484375, 10819.92578125, 26764.263671875, 10817.2216796875, 26764.728515625, 10814.150390625, 26764.728515625, 10814.1220703125, 26764.728515625, 10814.1220703125, 26766.380859375, 10805.8876953125, 26765.568359375, 10792.77734375, 26760.072265625, 10787.2802734375, 26752.03125, 10787.2802734375
PGCC	, 28155.21484375, 8981.5, 28144.91796875, 8981.974609375, 28140.603515625, 8984.927734375, 28136.138671875, 8989.9931640625, 28135.51171875, 8992.8779296875, 28136.13671875, 8998.5361328125, 28140.05078125, 9003.048828125, 28142.69140625, 9004.888671875, 28155.21484375, 9007.5859375, 28157.990234375, 9007.5859375, 28162.740234375, 9006.0, 28165.947265625, 9003.59765625, 28167.982421875, 9000.3671875, 28169.3671875, 8993.98828125, 28167.78125, 8988.6826171875, 28165.943359375, 8986.0400390625, 28163.41796875, 8984.0546875, 28163.41796875, 8984.0546875, 28162.1875, 8983.087890625, 28162.1875, 8983.087890625, 28162.185546875, 8983.0859375, 28162.185546875, 8983.0859375, 28162.185546875, 8983.0859375, 28158.544921875, 8982.0556640625, 28157.8203125, 8982.0927734375, 28157.8203125, 8982.0927734375, 28155.21484375, 8981.5
PGCC	, 28559.802734375, 8466.349609375, 28554.306640625, 8471.8466796875, 28553.830078125, 8479.326171875, 28553.830078125, 8479.326171875, 28553.830078125, 8479.326171875, 28551.0390625, 8480.806640625, 28548.841796875, 8483.0380859375, 28547.40234375, 8485.853515625, 28546.884765625, 8489.0888671875, 28547.6953125, 8493.1044921875, 28547.6953125, 8493.1044921875, 28547.6953125, 8493.109375, 28547.697265625, 8493.111328125, 28547.697265625, 8493.111328125, 28549.91015625, 8496.392578125, 28553.189453125, 8498.60546875, 28553.189453125, 8498.60546875, 28553.19140625, 8498.6064453125, 28553.193359375, 8498.6064453125, 28553.193359375, 8498.6064453125, 28557.212890625, 8499.41796875, 28557.904296875, 8499.3955078125, 28557.904296875, 8499.3955078125, 28558.0390625, 8499.41796875, 28558.470703125, 8499.341796875, 28558.470703125, 8499.341796875, 28559.548828125, 8499.15234375, 28559.548828125, 8499.15234375, 28565.037109375, 8498.1884765625, 28571.52734375, 8494.3173828125, 28574.875, 8490.076171875, 28575.8046875, 8485.783203125, 28574.994140625, 8471.8466796875, 28569.498046875, 8466.349609375, 28559.802734375, 8466.349609375
